bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,product,timestamp
215,0,211,0,CHADS_STOCKS,76200
108,1,104,1,JOHNS_STOCKS,76200
209,3,203,7,CASTLE_STOCKS,76200
138,0,134,0,CUTHS_STOCKS,76200
106,3,104,3,HATFIELD_STOCKS,76300
103,1,99,1,COLLINGWOOD_STOCKS,76300
214,0,210,0,CHADS_STOCKS,76300
108,2,104,2,JOHNS_STOCKS,76300
210,0,202,3,CASTLE_STOCKS,76300
139,2,135,1,CUTHS_STOCKS,76300
108,0,104,0,HATFIELD_STOCKS,76400
104,2,100,1,COLLINGWOOD_STOCKS,76400
215,1,211,1,CHADS_STOCKS,76400
107,0,103,2,JOHNS_STOCKS,76400
209,0,203,5,CASTLE_STOCKS,76400
138,3,136,3,CUTHS_STOCKS,76400
106,0,104,0,HATFIELD_STOCKS,76500
103,0,101,0,COLLINGWOOD_STOCKS,76500
215,0,211,2,CHADS_STOCKS,76500
107,1,103,1,JOHNS_STOCKS,76500
209,7,201,2,CASTLE_STOCKS,76500
139,1,135,1,CUTHS_STOCKS,76500
108,0,104,2,HATFIELD_STOCKS,76600
103,0,101,0,COLLINGWOOD_STOCKS,76600
215,0,211,0,CHADS_STOCKS,76600
108,0,104,0,JOHNS_STOCKS,76600
209,1,201,3,CASTLE_STOCKS,76600
139,3,135,2,CUTHS_STOCKS,76600
108,0,104,0,HATFIELD_STOCKS,76700
104,3,102,0,COLLINGWOOD_STOCKS,76700
217,3,215,3,CHADS_STOCKS,76700
109,1,105,0,JOHNS_STOCKS,76700
209,1,201,4,CASTLE_STOCKS,76700
138,0,134,0,CUTHS_STOCKS,76700
109,0,105,0,HATFIELD_STOCKS,76800
105,0,101,0,COLLINGWOOD_STOCKS,76800
218,0,216,0,CHADS_STOCKS,76800
111,0,107,0,JOHNS_STOCKS,76800
209,0,201,0,CASTLE_STOCKS,76800
139,1,135,2,CUTHS_STOCKS,76800
108,3,106,1,HATFIELD_STOCKS,76900
105,0,101,4,COLLINGWOOD_STOCKS,76900
219,0,217,0,CHADS_STOCKS,76900
108,2,106,0,JOHNS_STOCKS,76900
209,0,201,0,CASTLE_STOCKS,76900
139,0,135,0,CUTHS_STOCKS,76900
106,0,104,0,HATFIELD_STOCKS,77000
103,0,101,0,COLLINGWOOD_STOCKS,77000
221,0,217,0,CHADS_STOCKS,77000
108,1,104,3,JOHNS_STOCKS,77000
210,9,202,7,CASTLE_STOCKS,77000
137,0,135,0,CUTHS_STOCKS,77000
107,0,103,0,HATFIELD_STOCKS,77100
102,0,100,0,COLLINGWOOD_STOCKS,77100
219,1,217,1,CHADS_STOCKS,77100
105,0,103,0,JOHNS_STOCKS,77100
209,1,203,2,CASTLE_STOCKS,77100
137,0,135,0,CUTHS_STOCKS,77100
108,0,104,0,HATFIELD_STOCKS,77200
104,2,100,4,COLLINGWOOD_STOCKS,77200
219,3,217,0,CHADS_STOCKS,77200
104,0,102,0,JOHNS_STOCKS,77200
210,1,202,8,CASTLE_STOCKS,77200
139,0,135,0,CUTHS_STOCKS,77200
106,0,104,0,HATFIELD_STOCKS,77300
103,2,99,1,COLLINGWOOD_STOCKS,77300
218,3,216,2,CHADS_STOCKS,77300
101,0,99,1,JOHNS_STOCKS,77300
210,8,202,1,CASTLE_STOCKS,77300
138,2,136,1,CUTHS_STOCKS,77300
107,0,103,0,HATFIELD_STOCKS,77400
103,0,99,3,COLLINGWOOD_STOCKS,77400
220,4,216,1,CHADS_STOCKS,77400
101,0,99,1,JOHNS_STOCKS,77400
210,2,202,3,CASTLE_STOCKS,77400
139,1,135,0,CUTHS_STOCKS,77400
108,0,104,1,HATFIELD_STOCKS,77500
102,0,100,0,COLLINGWOOD_STOCKS,77500
217,0,213,0,CHADS_STOCKS,77500
101,0,99,0,JOHNS_STOCKS,77500
209,0,203,1,CASTLE_STOCKS,77500
139,0,135,0,CUTHS_STOCKS,77500
109,0,105,0,HATFIELD_STOCKS,77600
104,2,100,2,COLLINGWOOD_STOCKS,77600
217,1,213,1,CHADS_STOCKS,77600
103,0,101,1,JOHNS_STOCKS,77600
210,2,204,0,CASTLE_STOCKS,77600
139,1,137,0,CUTHS_STOCKS,77600
108,0,104,0,HATFIELD_STOCKS,77700
102,0,100,0,COLLINGWOOD_STOCKS,77700
217,0,215,0,CHADS_STOCKS,77700
103,0,101,2,JOHNS_STOCKS,77700
210,0,204,1,CASTLE_STOCKS,77700
140,3,136,1,CUTHS_STOCKS,77700
108,2,104,2,HATFIELD_STOCKS,77800
102,1,100,0,COLLINGWOOD_STOCKS,77800
220,0,216,0,CHADS_STOCKS,77800
105,3,103,3,JOHNS_STOCKS,77800
211,5,203,2,CASTLE_STOCKS,77800
141,0,137,1,CUTHS_STOCKS,77800
108,1,104,2,HATFIELD_STOCKS,77900
101,1,99,3,COLLINGWOOD_STOCKS,77900
219,1,217,0,CHADS_STOCKS,77900
106,2,102,1,JOHNS_STOCKS,77900
211,0,203,0,CASTLE_STOCKS,77900
141,1,137,4,CUTHS_STOCKS,77900
108,0,104,0,HATFIELD_STOCKS,78000
102,0,100,0,COLLINGWOOD_STOCKS,78000
220,0,216,2,CHADS_STOCKS,78000
105,0,103,0,JOHNS_STOCKS,78000
210,0,204,0,CASTLE_STOCKS,78000
141,1,139,1,CUTHS_STOCKS,78000
107,1,105,0,HATFIELD_STOCKS,78100
102,0,98,2,COLLINGWOOD_STOCKS,78100
219,1,217,1,CHADS_STOCKS,78100
107,1,105,1,JOHNS_STOCKS,78100
209,5,203,5,CASTLE_STOCKS,78100
140,0,138,0,CUTHS_STOCKS,78100
108,0,104,0,HATFIELD_STOCKS,78200
102,0,98,3,COLLINGWOOD_STOCKS,78200
221,2,217,2,CHADS_STOCKS,78200
109,0,105,0,JOHNS_STOCKS,78200
210,0,202,5,CASTLE_STOCKS,78200
140,0,136,0,CUTHS_STOCKS,78200
108,2,104,0,HATFIELD_STOCKS,78300
101,2,99,0,COLLINGWOOD_STOCKS,78300
221,1,217,1,CHADS_STOCKS,78300
107,0,105,0,JOHNS_STOCKS,78300
210,2,204,1,CASTLE_STOCKS,78300
139,0,135,0,CUTHS_STOCKS,78300
107,1,105,0,HATFIELD_STOCKS,78400
101,0,99,0,COLLINGWOOD_STOCKS,78400
220,1,218,1,CHADS_STOCKS,78400
106,0,104,0,JOHNS_STOCKS,78400
211,0,203,0,CASTLE_STOCKS,78400
140,3,136,3,CUTHS_STOCKS,78400
108,0,104,0,HATFIELD_STOCKS,78500
101,0,97,0,COLLINGWOOD_STOCKS,78500
222,1,220,0,CHADS_STOCKS,78500
110,2,106,2,JOHNS_STOCKS,78500
210,0,202,2,CASTLE_STOCKS,78500
138,1,136,0,CUTHS_STOCKS,78500
107,0,103,0,HATFIELD_STOCKS,78600
102,0,98,0,COLLINGWOOD_STOCKS,78600
221,0,217,0,CHADS_STOCKS,78600
109,1,105,2,JOHNS_STOCKS,78600
210,2,202,4,CASTLE_STOCKS,78600
139,0,135,2,CUTHS_STOCKS,78600
107,0,105,0,HATFIELD_STOCKS,78700
102,1,98,0,COLLINGWOOD_STOCKS,78700
222,0,218,0,CHADS_STOCKS,78700
109,0,105,0,JOHNS_STOCKS,78700
210,0,202,1,CASTLE_STOCKS,78700
138,1,136,1,CUTHS_STOCKS,78700
107,4,105,4,HATFIELD_STOCKS,78800
102,0,98,0,COLLINGWOOD_STOCKS,78800
222,0,220,0,CHADS_STOCKS,78800
107,2,103,2,JOHNS_STOCKS,78800
210,1,202,3,CASTLE_STOCKS,78800
140,2,136,1,CUTHS_STOCKS,78800
107,1,105,1,HATFIELD_STOCKS,78900
102,0,98,0,COLLINGWOOD_STOCKS,78900
224,2,220,3,CHADS_STOCKS,78900
104,0,102,0,JOHNS_STOCKS,78900
210,11,202,10,CASTLE_STOCKS,78900
139,0,135,1,CUTHS_STOCKS,78900
106,0,104,0,HATFIELD_STOCKS,79000
101,0,97,0,COLLINGWOOD_STOCKS,79000
225,0,221,0,CHADS_STOCKS,79000
107,0,103,0,JOHNS_STOCKS,79000
209,3,203,5,CASTLE_STOCKS,79000
139,0,135,1,CUTHS_STOCKS,79000
106,1,104,1,HATFIELD_STOCKS,79100
100,1,98,1,COLLINGWOOD_STOCKS,79100
225,0,221,0,CHADS_STOCKS,79100
106,2,104,1,JOHNS_STOCKS,79100
210,6,202,7,CASTLE_STOCKS,79100
139,0,135,4,CUTHS_STOCKS,79100
107,0,105,0,HATFIELD_STOCKS,79200
100,4,98,1,COLLINGWOOD_STOCKS,79200
224,2,220,0,CHADS_STOCKS,79200
106,2,104,0,JOHNS_STOCKS,79200
210,6,202,1,CASTLE_STOCKS,79200
139,2,135,3,CUTHS_STOCKS,79200
109,2,105,1,HATFIELD_STOCKS,79300
103,2,99,2,COLLINGWOOD_STOCKS,79300
222,0,218,0,CHADS_STOCKS,79300
108,1,104,0,JOHNS_STOCKS,79300
210,0,202,1,CASTLE_STOCKS,79300
137,0,135,1,CUTHS_STOCKS,79300
109,1,105,0,HATFIELD_STOCKS,79400
103,0,99,1,COLLINGWOOD_STOCKS,79400
224,0,220,0,CHADS_STOCKS,79400
109,1,105,0,JOHNS_STOCKS,79400
210,1,202,0,CASTLE_STOCKS,79400
138,0,136,0,CUTHS_STOCKS,79400
107,0,105,1,HATFIELD_STOCKS,79500
104,0,100,1,COLLINGWOOD_STOCKS,79500
225,0,223,0,CHADS_STOCKS,79500
108,0,106,0,JOHNS_STOCKS,79500
209,6,203,0,CASTLE_STOCKS,79500
138,0,136,1,CUTHS_STOCKS,79500
108,0,104,0,HATFIELD_STOCKS,79600
102,3,100,4,COLLINGWOOD_STOCKS,79600
229,0,227,0,CHADS_STOCKS,79600
111,0,107,0,JOHNS_STOCKS,79600
210,3,202,4,CASTLE_STOCKS,79600
139,0,135,0,CUTHS_STOCKS,79600
107,0,103,0,HATFIELD_STOCKS,79700
102,0,100,0,COLLINGWOOD_STOCKS,79700
228,0,226,0,CHADS_STOCKS,79700
111,1,107,1,JOHNS_STOCKS,79700
210,0,202,10,CASTLE_STOCKS,79700
139,3,135,1,CUTHS_STOCKS,79700
107,2,105,1,HATFIELD_STOCKS,79800
102,0,100,0,COLLINGWOOD_STOCKS,79800
229,0,225,0,CHADS_STOCKS,79800
110,3,108,4,JOHNS_STOCKS,79800
209,11,201,5,CASTLE_STOCKS,79800
137,1,133,1,CUTHS_STOCKS,79800
108,0,104,0,HATFIELD_STOCKS,79900
102,1,100,0,COLLINGWOOD_STOCKS,79900
231,0,227,0,CHADS_STOCKS,79900
111,0,107,0,JOHNS_STOCKS,79900
209,0,201,3,CASTLE_STOCKS,79900
138,4,134,2,CUTHS_STOCKS,79900
108,1,104,1,HATFIELD_STOCKS,80000
103,0,99,0,COLLINGWOOD_STOCKS,80000
230,4,226,3,CHADS_STOCKS,80000
110,0,106,2,JOHNS_STOCKS,80000
208,2,202,1,CASTLE_STOCKS,80000
137,0,135,0,CUTHS_STOCKS,80000
107,3,103,2,HATFIELD_STOCKS,80100
102,1,98,1,COLLINGWOOD_STOCKS,80100
231,2,227,3,CHADS_STOCKS,80100
110,0,106,1,JOHNS_STOCKS,80100
209,0,203,3,CASTLE_STOCKS,80100
139,2,135,3,CUTHS_STOCKS,80100
107,0,103,3,HATFIELD_STOCKS,80200
101,0,99,0,COLLINGWOOD_STOCKS,80200
232,0,230,0,CHADS_STOCKS,80200
111,1,107,1,JOHNS_STOCKS,80200
209,0,203,0,CASTLE_STOCKS,80200
139,0,135,4,CUTHS_STOCKS,80200
105,0,103,0,HATFIELD_STOCKS,80300
101,1,97,0,COLLINGWOOD_STOCKS,80300
234,1,230,2,CHADS_STOCKS,80300
113,3,109,2,JOHNS_STOCKS,80300
210,4,202,6,CASTLE_STOCKS,80300
136,2,134,2,CUTHS_STOCKS,80300
105,0,103,0,HATFIELD_STOCKS,80400
101,0,97,0,COLLINGWOOD_STOCKS,80400
235,0,233,0,CHADS_STOCKS,80400
115,0,111,0,JOHNS_STOCKS,80400
210,4,202,7,CASTLE_STOCKS,80400
137,0,135,0,CUTHS_STOCKS,80400
106,0,102,0,HATFIELD_STOCKS,80500
99,3,97,0,COLLINGWOOD_STOCKS,80500
234,1,232,0,CHADS_STOCKS,80500
118,2,114,1,JOHNS_STOCKS,80500
210,7,202,11,CASTLE_STOCKS,80500
137,0,135,0,CUTHS_STOCKS,80500
106,0,102,0,HATFIELD_STOCKS,80600
102,0,98,0,COLLINGWOOD_STOCKS,80600
236,2,232,0,CHADS_STOCKS,80600
116,2,114,1,JOHNS_STOCKS,80600
210,2,204,0,CASTLE_STOCKS,80600
138,2,134,2,CUTHS_STOCKS,80600
106,0,102,0,HATFIELD_STOCKS,80700
102,1,98,1,COLLINGWOOD_STOCKS,80700
237,0,233,4,CHADS_STOCKS,80700
118,0,114,0,JOHNS_STOCKS,80700
210,3,204,2,CASTLE_STOCKS,80700
139,0,135,0,CUTHS_STOCKS,80700
105,1,101,3,HATFIELD_STOCKS,80800
100,3,98,1,COLLINGWOOD_STOCKS,80800
236,0,232,0,CHADS_STOCKS,80800
117,0,115,0,JOHNS_STOCKS,80800
210,6,204,7,CASTLE_STOCKS,80800
138,0,136,0,CUTHS_STOCKS,80800
104,2,102,0,HATFIELD_STOCKS,80900
101,0,97,1,COLLINGWOOD_STOCKS,80900
234,0,230,0,CHADS_STOCKS,80900
116,0,112,0,JOHNS_STOCKS,80900
209,0,203,0,CASTLE_STOCKS,80900
139,0,135,0,CUTHS_STOCKS,80900
105,0,101,0,HATFIELD_STOCKS,81000
101,2,97,1,COLLINGWOOD_STOCKS,81000
234,0,230,0,CHADS_STOCKS,81000
116,0,114,0,JOHNS_STOCKS,81000
210,6,202,3,CASTLE_STOCKS,81000
139,1,135,0,CUTHS_STOCKS,81000
104,2,100,3,HATFIELD_STOCKS,81100
99,0,95,0,COLLINGWOOD_STOCKS,81100
233,2,231,1,CHADS_STOCKS,81100
117,0,113,0,JOHNS_STOCKS,81100
210,2,202,3,CASTLE_STOCKS,81100
138,0,134,2,CUTHS_STOCKS,81100
103,0,101,0,HATFIELD_STOCKS,81200
99,0,95,0,COLLINGWOOD_STOCKS,81200
235,1,231,3,CHADS_STOCKS,81200
117,0,113,0,JOHNS_STOCKS,81200
210,0,202,0,CASTLE_STOCKS,81200
137,0,135,0,CUTHS_STOCKS,81200
103,0,99,0,HATFIELD_STOCKS,81300
99,0,95,1,COLLINGWOOD_STOCKS,81300
233,3,229,1,CHADS_STOCKS,81300
115,4,113,0,JOHNS_STOCKS,81300
210,0,202,0,CASTLE_STOCKS,81300
138,0,134,0,CUTHS_STOCKS,81300
103,0,101,0,HATFIELD_STOCKS,81400
98,0,96,1,COLLINGWOOD_STOCKS,81400
231,0,227,1,CHADS_STOCKS,81400
114,3,112,4,JOHNS_STOCKS,81400
210,1,202,0,CASTLE_STOCKS,81400
137,2,133,0,CUTHS_STOCKS,81400
102,0,100,0,HATFIELD_STOCKS,81500
99,1,95,0,COLLINGWOOD_STOCKS,81500
229,2,225,4,CHADS_STOCKS,81500
112,2,110,1,JOHNS_STOCKS,81500
210,3,202,0,CASTLE_STOCKS,81500
135,4,133,0,CUTHS_STOCKS,81500
105,0,101,0,HATFIELD_STOCKS,81600
100,3,96,4,COLLINGWOOD_STOCKS,81600
229,2,225,0,CHADS_STOCKS,81600
115,0,111,0,JOHNS_STOCKS,81600
210,2,202,2,CASTLE_STOCKS,81600
135,3,133,2,CUTHS_STOCKS,81600
106,1,102,4,HATFIELD_STOCKS,81700
101,0,97,0,COLLINGWOOD_STOCKS,81700
231,1,229,1,CHADS_STOCKS,81700
115,0,111,1,JOHNS_STOCKS,81700
210,4,202,5,CASTLE_STOCKS,81700
137,0,133,0,CUTHS_STOCKS,81700
106,0,104,0,HATFIELD_STOCKS,81800
100,2,98,1,COLLINGWOOD_STOCKS,81800
233,1,229,0,CHADS_STOCKS,81800
118,1,114,3,JOHNS_STOCKS,81800
210,4,202,6,CASTLE_STOCKS,81800
136,3,132,3,CUTHS_STOCKS,81800
107,1,103,1,HATFIELD_STOCKS,81900
102,0,98,0,COLLINGWOOD_STOCKS,81900
229,1,227,1,CHADS_STOCKS,81900
115,2,111,2,JOHNS_STOCKS,81900
209,0,203,0,CASTLE_STOCKS,81900
136,1,132,0,CUTHS_STOCKS,81900
107,0,103,0,HATFIELD_STOCKS,82000
102,0,98,0,COLLINGWOOD_STOCKS,82000
230,1,228,3,CHADS_STOCKS,82000
117,0,113,0,JOHNS_STOCKS,82000
210,2,202,4,CASTLE_STOCKS,82000
135,0,131,0,CUTHS_STOCKS,82000
108,0,104,0,HATFIELD_STOCKS,82100
102,4,98,2,COLLINGWOOD_STOCKS,82100
232,1,230,0,CHADS_STOCKS,82100
118,1,114,0,JOHNS_STOCKS,82100
210,6,202,0,CASTLE_STOCKS,82100
135,1,131,1,CUTHS_STOCKS,82100
107,1,105,1,HATFIELD_STOCKS,82200
102,0,100,0,COLLINGWOOD_STOCKS,82200
233,0,229,2,CHADS_STOCKS,82200
121,1,117,0,JOHNS_STOCKS,82200
210,1,202,0,CASTLE_STOCKS,82200
134,0,132,0,CUTHS_STOCKS,82200
108,1,104,0,HATFIELD_STOCKS,82300
102,0,100,0,COLLINGWOOD_STOCKS,82300
235,0,231,0,CHADS_STOCKS,82300
121,1,117,0,JOHNS_STOCKS,82300
210,0,202,0,CASTLE_STOCKS,82300
135,2,133,1,CUTHS_STOCKS,82300
109,2,105,3,HATFIELD_STOCKS,82400
105,0,101,0,COLLINGWOOD_STOCKS,82400
237,0,233,4,CHADS_STOCKS,82400
123,0,119,0,JOHNS_STOCKS,82400
210,9,204,5,CASTLE_STOCKS,82400
136,2,132,0,CUTHS_STOCKS,82400
108,3,106,1,HATFIELD_STOCKS,82500
103,0,101,2,COLLINGWOOD_STOCKS,82500
235,3,233,0,CHADS_STOCKS,82500
122,3,118,2,JOHNS_STOCKS,82500
211,0,203,1,CASTLE_STOCKS,82500
136,0,132,0,CUTHS_STOCKS,82500
110,2,106,0,HATFIELD_STOCKS,82600
104,4,102,2,COLLINGWOOD_STOCKS,82600
236,1,232,1,CHADS_STOCKS,82600
120,0,118,0,JOHNS_STOCKS,82600
211,6,205,8,CASTLE_STOCKS,82600
135,0,133,0,CUTHS_STOCKS,82600
111,2,107,1,HATFIELD_STOCKS,82700
107,3,103,3,COLLINGWOOD_STOCKS,82700
236,3,232,3,CHADS_STOCKS,82700
118,1,116,0,JOHNS_STOCKS,82700
211,0,205,2,CASTLE_STOCKS,82700
137,4,133,4,CUTHS_STOCKS,82700
113,0,109,0,HATFIELD_STOCKS,82800
107,0,105,0,COLLINGWOOD_STOCKS,82800
234,1,232,0,CHADS_STOCKS,82800
116,1,112,1,JOHNS_STOCKS,82800
212,1,206,3,CASTLE_STOCKS,82800
136,0,134,0,CUTHS_STOCKS,82800
112,0,110,0,HATFIELD_STOCKS,82900
106,0,104,0,COLLINGWOOD_STOCKS,82900
235,2,231,2,CHADS_STOCKS,82900
115,2,113,1,JOHNS_STOCKS,82900
212,13,204,6,CASTLE_STOCKS,82900
136,0,134,0,CUTHS_STOCKS,82900
113,0,109,3,HATFIELD_STOCKS,83000
108,0,104,3,COLLINGWOOD_STOCKS,83000
236,1,232,2,CHADS_STOCKS,83000
116,0,112,0,JOHNS_STOCKS,83000
213,0,205,3,CASTLE_STOCKS,83000
137,1,133,2,CUTHS_STOCKS,83000
113,3,109,2,HATFIELD_STOCKS,83100
106,0,104,2,COLLINGWOOD_STOCKS,83100
237,2,235,3,CHADS_STOCKS,83100
117,3,113,4,JOHNS_STOCKS,83100
211,7,205,1,CASTLE_STOCKS,83100
135,0,133,1,CUTHS_STOCKS,83100
111,3,109,0,HATFIELD_STOCKS,83200
106,2,102,2,COLLINGWOOD_STOCKS,83200
237,0,235,0,CHADS_STOCKS,83200
116,0,114,1,JOHNS_STOCKS,83200
212,2,204,2,CASTLE_STOCKS,83200
135,0,133,0,CUTHS_STOCKS,83200
111,1,109,0,HATFIELD_STOCKS,83300
105,1,101,1,COLLINGWOOD_STOCKS,83300
238,2,234,3,CHADS_STOCKS,83300
116,0,112,2,JOHNS_STOCKS,83300
212,7,204,3,CASTLE_STOCKS,83300
136,0,134,0,CUTHS_STOCKS,83300
112,0,108,0,HATFIELD_STOCKS,83400
106,0,102,0,COLLINGWOOD_STOCKS,83400
239,2,237,0,CHADS_STOCKS,83400
117,0,113,0,JOHNS_STOCKS,83400
213,0,205,0,CASTLE_STOCKS,83400
137,0,135,4,CUTHS_STOCKS,83400
111,0,109,3,HATFIELD_STOCKS,83500
106,1,102,1,COLLINGWOOD_STOCKS,83500
239,0,235,0,CHADS_STOCKS,83500
115,1,113,0,JOHNS_STOCKS,83500
212,2,204,10,CASTLE_STOCKS,83500
137,3,135,0,CUTHS_STOCKS,83500
111,0,107,0,HATFIELD_STOCKS,83600
103,1,101,0,COLLINGWOOD_STOCKS,83600
237,2,233,3,CHADS_STOCKS,83600
114,0,112,0,JOHNS_STOCKS,83600
212,2,204,1,CASTLE_STOCKS,83600
137,0,135,0,CUTHS_STOCKS,83600
111,0,107,3,HATFIELD_STOCKS,83700
103,2,101,3,COLLINGWOOD_STOCKS,83700
239,1,235,1,CHADS_STOCKS,83700
116,0,112,3,JOHNS_STOCKS,83700
212,2,204,3,CASTLE_STOCKS,83700
138,0,134,0,CUTHS_STOCKS,83700
112,1,108,0,HATFIELD_STOCKS,83800
105,2,101,1,COLLINGWOOD_STOCKS,83800
239,0,235,0,CHADS_STOCKS,83800
116,1,114,1,JOHNS_STOCKS,83800
210,0,204,4,CASTLE_STOCKS,83800
138,0,134,0,CUTHS_STOCKS,83800
111,0,107,2,HATFIELD_STOCKS,83900
104,2,100,3,COLLINGWOOD_STOCKS,83900
240,1,236,0,CHADS_STOCKS,83900
119,0,115,0,JOHNS_STOCKS,83900
211,0,203,0,CASTLE_STOCKS,83900
136,0,134,0,CUTHS_STOCKS,83900
112,0,108,0,HATFIELD_STOCKS,84000
105,1,101,3,COLLINGWOOD_STOCKS,84000
237,0,235,0,CHADS_STOCKS,84000
119,0,115,1,JOHNS_STOCKS,84000
210,0,204,0,CASTLE_STOCKS,84000
138,0,134,0,CUTHS_STOCKS,84000
110,1,108,0,HATFIELD_STOCKS,84100
104,0,102,0,COLLINGWOOD_STOCKS,84100
236,0,234,0,CHADS_STOCKS,84100
121,3,117,3,JOHNS_STOCKS,84100
211,6,203,3,CASTLE_STOCKS,84100
137,0,133,1,CUTHS_STOCKS,84100
110,0,108,0,HATFIELD_STOCKS,84200
104,0,102,0,COLLINGWOOD_STOCKS,84200
235,0,233,0,CHADS_STOCKS,84200
121,0,117,0,JOHNS_STOCKS,84200
210,9,204,4,CASTLE_STOCKS,84200
137,0,133,0,CUTHS_STOCKS,84200
111,0,107,0,HATFIELD_STOCKS,84300
104,0,102,0,COLLINGWOOD_STOCKS,84300
234,0,232,0,CHADS_STOCKS,84300
121,0,117,3,JOHNS_STOCKS,84300
210,5,202,0,CASTLE_STOCKS,84300
135,3,133,4,CUTHS_STOCKS,84300
109,2,107,1,HATFIELD_STOCKS,84400
104,3,102,2,COLLINGWOOD_STOCKS,84400
235,0,231,3,CHADS_STOCKS,84400
121,2,117,2,JOHNS_STOCKS,84400
210,7,204,12,CASTLE_STOCKS,84400
137,0,133,0,CUTHS_STOCKS,84400
111,0,107,0,HATFIELD_STOCKS,84500
105,0,101,0,COLLINGWOOD_STOCKS,84500
234,0,232,0,CHADS_STOCKS,84500
121,1,119,1,JOHNS_STOCKS,84500
211,0,203,3,CASTLE_STOCKS,84500
136,0,132,0,CUTHS_STOCKS,84500
109,0,107,0,HATFIELD_STOCKS,84600
105,0,101,0,COLLINGWOOD_STOCKS,84600
236,0,234,0,CHADS_STOCKS,84600
123,0,119,0,JOHNS_STOCKS,84600
211,3,203,3,CASTLE_STOCKS,84600
136,0,132,3,CUTHS_STOCKS,84600
109,0,105,0,HATFIELD_STOCKS,84700
104,2,100,0,COLLINGWOOD_STOCKS,84700
236,0,232,0,CHADS_STOCKS,84700
121,0,119,0,JOHNS_STOCKS,84700
210,0,204,10,CASTLE_STOCKS,84700
134,3,132,3,CUTHS_STOCKS,84700
107,0,105,0,HATFIELD_STOCKS,84800
104,0,100,1,COLLINGWOOD_STOCKS,84800
233,1,231,1,CHADS_STOCKS,84800
121,1,117,1,JOHNS_STOCKS,84800
211,0,205,1,CASTLE_STOCKS,84800
136,0,132,1,CUTHS_STOCKS,84800
108,2,104,3,HATFIELD_STOCKS,84900
103,0,101,1,COLLINGWOOD_STOCKS,84900
235,0,231,2,CHADS_STOCKS,84900
120,1,118,1,JOHNS_STOCKS,84900
212,3,204,1,CASTLE_STOCKS,84900
136,0,132,1,CUTHS_STOCKS,84900
106,1,104,1,HATFIELD_STOCKS,85000
102,0,100,4,COLLINGWOOD_STOCKS,85000
234,1,230,2,CHADS_STOCKS,85000
121,0,117,1,JOHNS_STOCKS,85000
212,2,204,0,CASTLE_STOCKS,85000
135,4,133,1,CUTHS_STOCKS,85000
107,0,103,0,HATFIELD_STOCKS,85100
102,0,98,1,COLLINGWOOD_STOCKS,85100
232,2,228,2,CHADS_STOCKS,85100
119,1,117,1,JOHNS_STOCKS,85100
211,9,205,0,CASTLE_STOCKS,85100
136,3,132,2,CUTHS_STOCKS,85100
107,0,103,0,HATFIELD_STOCKS,85200
102,0,98,0,COLLINGWOOD_STOCKS,85200
230,1,226,1,CHADS_STOCKS,85200
120,2,116,1,JOHNS_STOCKS,85200
212,5,204,6,CASTLE_STOCKS,85200
136,0,134,0,CUTHS_STOCKS,85200
106,1,102,0,HATFIELD_STOCKS,85300
101,1,97,1,COLLINGWOOD_STOCKS,85300
231,2,227,1,CHADS_STOCKS,85300
121,3,119,0,JOHNS_STOCKS,85300
212,0,204,3,CASTLE_STOCKS,85300
137,0,133,0,CUTHS_STOCKS,85300
105,4,101,3,HATFIELD_STOCKS,85400
100,0,96,2,COLLINGWOOD_STOCKS,85400
229,0,227,3,CHADS_STOCKS,85400
120,0,118,0,JOHNS_STOCKS,85400
212,6,204,4,CASTLE_STOCKS,85400
136,0,132,0,CUTHS_STOCKS,85400
105,1,101,2,HATFIELD_STOCKS,85500
99,1,97,1,COLLINGWOOD_STOCKS,85500
228,0,224,1,CHADS_STOCKS,85500
121,3,117,2,JOHNS_STOCKS,85500
211,4,203,1,CASTLE_STOCKS,85500
136,1,132,1,CUTHS_STOCKS,85500
105,0,101,1,HATFIELD_STOCKS,85600
100,0,96,2,COLLINGWOOD_STOCKS,85600
227,1,223,2,CHADS_STOCKS,85600
119,0,117,0,JOHNS_STOCKS,85600
211,1,203,4,CASTLE_STOCKS,85600
136,0,132,0,CUTHS_STOCKS,85600
106,0,102,0,HATFIELD_STOCKS,85700
100,0,96,0,COLLINGWOOD_STOCKS,85700
230,0,226,4,CHADS_STOCKS,85700
120,0,118,0,JOHNS_STOCKS,85700
210,0,204,2,CASTLE_STOCKS,85700
136,0,132,0,CUTHS_STOCKS,85700
107,0,103,3,HATFIELD_STOCKS,85800
102,0,98,0,COLLINGWOOD_STOCKS,85800
229,0,225,0,CHADS_STOCKS,85800
121,0,117,0,JOHNS_STOCKS,85800
210,9,202,1,CASTLE_STOCKS,85800
135,1,131,0,CUTHS_STOCKS,85800
109,0,105,0,HATFIELD_STOCKS,85900
102,0,98,3,COLLINGWOOD_STOCKS,85900
228,2,224,2,CHADS_STOCKS,85900
118,1,116,0,JOHNS_STOCKS,85900
210,1,202,2,CASTLE_STOCKS,85900
134,0,132,1,CUTHS_STOCKS,85900
108,3,104,0,HATFIELD_STOCKS,86000
102,0,98,0,COLLINGWOOD_STOCKS,86000
225,0,223,0,CHADS_STOCKS,86000
118,3,114,4,JOHNS_STOCKS,86000
